,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,year
1325,True,125,10,3,55,Beginner Level,2.5,2016-04-27T04:22:31Z,Graphic Design,2016
1326,True,50,2,1,12,Beginner Level,1.5,2017-03-24T00:39:48Z,Graphic Design,2017
1327,True,20,5,2,9,All Levels,0.6,2016-12-22T14:39:13Z,Graphic Design,2016
1328,True,20,1,1,11,Beginner Level,1.5,2017-01-13T20:08:41Z,Graphic Design,2017
1329,True,20,3,1,9,Beginner Level,1.5,2014-04-02T21:24:33Z,Graphic Design,2014
1330,True,50,311,49,163,All Levels,10.5,2016-03-08T16:53:07Z,Graphic Design,2016
1331,True,45,447,6,23,All Levels,3.5,2016-08-05T19:07:42Z,Graphic Design,2016
1332,True,20,616,3,19,Beginner Level,1.5,2016-05-23T06:13:16Z,Graphic Design,2016
1333,True,40,797,13,70,Beginner Level,14.0,2016-05-31T21:27:22Z,Graphic Design,2016
1334,True,20,549,10,8,Beginner Level,1.0,2016-04-12T01:24:14Z,Graphic Design,2016
1335,True,20,274,10,49,Beginner Level,3.5,2014-04-04T16:21:31Z,Graphic Design,2014
1336,True,45,709,14,31,All Levels,2.5,2014-12-08T10:43:52Z,Graphic Design,2014
1337,False,0,3812,68,11,All Levels,1.5,2015-06-12T18:37:40Z,Graphic Design,2015
1338,True,100,1373,5,63,Beginner Level,2.5,2015-11-18T17:47:26Z,Graphic Design,2015
1339,True,20,441,53,34,All Levels,6.5,2015-05-18T21:16:23Z,Graphic Design,2015
1340,True,60,201,0,12,All Levels,1.0,2017-04-18T00:47:52Z,Graphic Design,2017
1341,True,25,661,4,10,All Levels,1.5,2016-02-07T22:55:27Z,Graphic Design,2016
1342,True,150,300,40,77,Intermediate Level,4.5,2015-09-04T15:37:36Z,Graphic Design,2015
1343,True,70,211,34,66,All Levels,6.5,2015-12-30T01:54:02Z,Graphic Design,2015
1344,True,30,65,8,20,All Levels,1.5,2016-09-27T14:20:14Z,Graphic Design,2016
1345,True,20,43,12,46,Intermediate Level,9.5,2016-12-26T18:58:09Z,Graphic Design,2016
1346,True,30,44,13,19,Beginner Level,2.0,2017-02-06T21:39:19Z,Graphic Design,2017
1347,True,100,33,3,41,Beginner Level,1.5,2017-06-13T04:15:20Z,Graphic Design,2017
1348,True,135,20,8,53,Expert Level,12.5,2017-06-28T03:28:04Z,Graphic Design,2017
1349,True,80,37,6,131,All Levels,12.5,2017-04-19T06:48:47Z,Graphic Design,2017
1350,True,60,190,25,36,Beginner Level,2.0,2015-12-22T00:06:02Z,Graphic Design,2015
1351,True,30,129,27,43,All Levels,9.0,2016-12-29T01:19:32Z,Graphic Design,2016
1352,True,30,123,12,48,Beginner Level,3.0,2016-02-16T17:10:15Z,Graphic Design,2016
1353,True,20,38,3,25,Beginner Level,1.0,2016-11-21T19:52:01Z,Graphic Design,2016
1354,False,0,3251,158,13,Intermediate Level,0.5166666666666666,2016-07-13T16:57:42Z,Graphic Design,2016
1355,True,200,2091,11,26,Beginner Level,2.5,2015-06-08T18:46:45Z,Graphic Design,2015
1356,True,20,1002,29,44,Beginner Level,6.5,2015-07-10T22:09:07Z,Graphic Design,2015
1357,True,80,806,53,28,Beginner Level,2.5,2014-10-08T22:31:26Z,Graphic Design,2014
1358,True,195,389,20,43,Beginner Level,3.0,2016-11-05T19:25:03Z,Graphic Design,2016
1359,False,0,1031,9,8,All Levels,0.65,2017-06-08T22:46:39Z,Graphic Design,2017
1360,True,20,500,29,17,All Levels,2.0,2015-11-09T19:30:18Z,Graphic Design,2015
1361,True,200,68,11,48,All Levels,4.5,2017-05-10T17:12:51Z,Graphic Design,2017
1362,True,20,651,5,12,All Levels,0.6666666666666666,2016-08-08T17:51:02Z,Graphic Design,2016
1363,True,50,341,57,35,All Levels,7.0,2016-01-10T16:16:39Z,Graphic Design,2016
1364,True,25,867,203,22,Beginner Level,3.0,2013-09-24T18:21:26Z,Graphic Design,2013
1365,True,35,142,35,9,Beginner Level,0.7,2017-04-05T22:44:22Z,Graphic Design,2017
1366,True,95,1825,24,33,All Levels,2.5,2015-03-05T22:37:01Z,Graphic Design,2015
1367,False,0,24687,423,13,All Levels,0.7333333333333333,2012-10-10T23:34:55Z,Graphic Design,2012
1368,True,30,2266,26,10,All Levels,1.0,2015-08-13T18:54:20Z,Graphic Design,2015
1369,False,0,5175,470,7,Beginner Level,0.5,2016-08-14T22:04:11Z,Graphic Design,2016
1370,False,0,3512,58,17,Beginner Level,1.5,2017-03-30T16:26:36Z,Graphic Design,2017
1371,True,200,797,30,37,All Levels,2.0,2016-08-10T17:31:33Z,Graphic Design,2016
1372,True,145,2745,61,67,All Levels,8.5,2015-02-19T03:39:50Z,Graphic Design,2015
1373,True,95,2361,74,40,All Levels,5.5,2013-09-24T03:52:32Z,Graphic Design,2013
1374,True,40,1530,49,25,All Levels,4.0,2015-11-12T17:01:44Z,Graphic Design,2015
1375,True,20,1873,121,14,Beginner Level,1.0,2013-10-20T07:39:55Z,Graphic Design,2013
1376,True,100,1338,38,35,Beginner Level,3.0,2015-11-11T01:26:13Z,Graphic Design,2015
1377,True,165,1479,49,82,All Levels,6.5,2015-04-30T19:41:43Z,Graphic Design,2015
1378,True,30,38,6,34,All Levels,4.0,2017-06-12T13:19:09Z,Graphic Design,2017
1379,True,30,934,143,41,All Levels,12.0,2015-02-02T14:24:21Z,Graphic Design,2015
1380,True,100,50,5,16,Intermediate Level,1.5,2017-06-06T14:22:28Z,Graphic Design,2017
1381,True,100,27,7,12,Intermediate Level,2.5,2017-06-27T02:48:29Z,Graphic Design,2017
1382,False,0,6429,654,31,Beginner Level,2.5,2015-09-23T15:30:59Z,Graphic Design,2015
1383,True,25,422,120,31,Beginner Level,3.5,2015-03-05T19:16:43Z,Graphic Design,2015
1384,True,120,410,15,62,Beginner Level,7.5,2016-08-22T19:07:23Z,Graphic Design,2016
1385,True,135,15,0,6,Expert Level,1.0,2017-07-03T01:15:29Z,Graphic Design,2017
1386,True,35,115,15,56,Beginner Level,5.5,2017-02-06T14:36:41Z,Graphic Design,2017
1387,True,20,272,11,12,Beginner Level,2.0,2016-12-22T15:20:50Z,Graphic Design,2016
1388,True,20,280,46,33,All Levels,5.0,2016-02-10T00:25:00Z,Graphic Design,2016
1389,True,70,354,27,98,All Levels,13.0,2016-01-04T18:29:16Z,Graphic Design,2016
1390,False,0,44044,1563,45,All Levels,7.5,2015-01-22T11:18:06Z,Graphic Design,2015
1391,True,145,1367,61,31,All Levels,3.0,2015-08-06T20:22:52Z,Graphic Design,2015
1392,True,25,1754,52,79,Intermediate Level,12.5,2014-11-25T17:47:46Z,Graphic Design,2014
1393,True,195,2067,8,18,All Levels,1.5,2015-04-26T19:50:34Z,Graphic Design,2015
1394,False,0,5301,125,77,All Levels,6.5,2016-06-21T02:49:47Z,Graphic Design,2016
1395,False,0,4294,143,15,Intermediate Level,1.0,2016-03-17T18:15:21Z,Graphic Design,2016
1396,True,20,1679,24,15,Beginner Level,1.0,2015-09-17T18:46:40Z,Graphic Design,2015
1397,True,50,327,0,14,All Levels,1.0,2017-05-02T04:52:52Z,Graphic Design,2017
1398,True,30,740,20,12,Beginner Level,0.5833333333333334,2016-12-02T18:27:20Z,Graphic Design,2016
1399,True,30,1348,6,14,Intermediate Level,1.0,2016-10-12T17:13:16Z,Graphic Design,2016
1400,True,30,1249,44,19,Beginner Level,3.0,2014-01-28T02:30:26Z,Graphic Design,2014
1401,True,135,1275,26,42,Beginner Level,3.5,2015-05-27T19:07:13Z,Graphic Design,2015
1402,True,75,3117,30,62,Beginner Level,4.5,2015-05-06T00:47:09Z,Graphic Design,2015
1403,True,140,896,21,108,All Levels,10.0,2017-02-20T17:42:07Z,Graphic Design,2017
1404,True,20,4208,25,19,All Levels,1.0,2015-08-03T22:10:33Z,Graphic Design,2015
1405,True,20,3903,51,13,Beginner Level,1.5,2013-08-17T02:34:46Z,Graphic Design,2013
1406,True,95,1710,13,16,Beginner Level,1.0,2016-05-15T18:57:39Z,Graphic Design,2016
1407,True,20,1606,8,9,All Levels,0.7333333333333333,2016-09-07T20:28:12Z,Graphic Design,2016
1408,False,0,4776,115,18,All Levels,0.5666666666666667,2017-03-03T03:20:22Z,Graphic Design,2017
1409,False,0,23229,2215,12,Beginner Level,1.0,2015-11-09T19:10:57Z,Graphic Design,2015
1410,True,25,1456,62,77,All Levels,6.5,2016-07-06T21:08:43Z,Graphic Design,2016
1411,True,95,1534,24,23,Beginner Level,1.5,2016-05-03T00:54:17Z,Graphic Design,2016
1412,True,50,2199,28,16,Beginner Level,1.0,2016-02-03T20:23:32Z,Graphic Design,2016
1413,True,70,1202,68,36,Beginner Level,3.5,2016-04-29T00:39:55Z,Graphic Design,2016
1414,True,20,2004,4,9,Beginner Level,0.5666666666666667,2017-02-22T23:08:38Z,Graphic Design,2017
1415,True,90,778,2,24,All Levels,1.5,2017-04-04T15:04:21Z,Graphic Design,2017
1416,True,45,502,0,15,Beginner Level,2.5,2017-05-27T00:01:54Z,Graphic Design,2017
1417,True,100,1526,3,24,Beginner Level,2.0,2016-10-12T20:22:14Z,Graphic Design,2016
1418,True,50,1468,190,141,Beginner Level,8.0,2015-08-18T19:30:59Z,Graphic Design,2015
1419,True,95,798,198,25,Beginner Level,0.6666666666666666,2016-04-06T20:48:07Z,Graphic Design,2016
1420,True,30,2044,108,25,All Levels,4.0,2015-02-05T18:05:18Z,Graphic Design,2015
1421,True,85,1310,9,20,All Levels,1.0,2017-01-10T21:46:22Z,Graphic Design,2017
1422,True,20,1145,42,20,All Levels,0.6333333333333333,2016-09-06T23:42:39Z,Graphic Design,2016
1423,True,75,326,6,43,All Levels,1.0,2017-07-03T17:23:39Z,Graphic Design,2017
1424,True,195,2228,96,51,All Levels,4.5,2015-06-22T23:52:21Z,Graphic Design,2015
1425,True,20,2420,27,21,All Levels,1.5,2016-08-27T23:43:41Z,Graphic Design,2016
1426,True,45,387,24,24,All Levels,2.0,2013-05-13T12:59:21Z,Graphic Design,2013
1427,True,20,421,10,18,All Levels,1.0,2016-07-21T14:08:04Z,Graphic Design,2016
1428,True,20,987,2,29,All Levels,1.5,2015-02-23T08:05:26Z,Graphic Design,2015
1429,True,55,324,7,14,Beginner Level,1.0,2017-03-01T00:56:31Z,Graphic Design,2017
1430,True,20,319,11,35,All Levels,2.0,2016-10-24T15:44:34Z,Graphic Design,2016
1431,True,115,1087,6,24,Beginner Level,2.0,2015-04-27T21:32:04Z,Graphic Design,2015
1432,True,20,270,28,118,Beginner Level,8.0,2014-12-17T14:01:35Z,Graphic Design,2014
1433,True,20,124,8,16,All Levels,1.5,2014-12-17T18:16:16Z,Graphic Design,2014
1434,True,20,371,5,26,All Levels,3.5,2016-09-06T16:43:47Z,Graphic Design,2016
1435,True,50,1098,3,34,Beginner Level,1.5,2015-10-14T22:01:19Z,Graphic Design,2015
1436,True,150,107,16,82,All Levels,8.0,2016-06-28T19:02:59Z,Graphic Design,2016
1437,True,25,507,2,7,Intermediate Level,0.6166666666666667,2016-03-08T22:05:33Z,Graphic Design,2016
1438,True,45,646,30,25,All Levels,2.0,2013-05-11T17:38:32Z,Graphic Design,2013
1439,True,20,1738,8,166,Beginner Level,10.5,2015-05-22T20:50:12Z,Graphic Design,2015
1440,True,35,2354,12,37,All Levels,3.0,2014-09-17T13:20:56Z,Graphic Design,2014
1441,True,20,238,25,8,Intermediate Level,1.5,2016-03-14T16:25:09Z,Graphic Design,2016
1442,True,185,165,17,11,All Levels,1.5,2016-08-09T14:07:47Z,Graphic Design,2016
1443,True,20,1080,15,13,All Levels,2.0,2015-10-12T21:21:22Z,Graphic Design,2015
1444,True,20,489,10,5,Intermediate Level,0.6833333333333333,2017-05-01T22:06:06Z,Graphic Design,2017
1445,True,30,706,10,24,Beginner Level,5.5,2016-03-08T17:30:36Z,Graphic Design,2016
1446,True,20,507,42,36,All Levels,3.0,2014-09-19T00:58:59Z,Graphic Design,2014
1447,True,20,770,8,8,Intermediate Level,1.0,2016-05-06T15:54:32Z,Graphic Design,2016
1448,True,95,1028,2,26,Intermediate Level,2.0,2016-03-17T18:49:15Z,Graphic Design,2016
1449,True,20,545,13,23,All Levels,2.0,2016-03-20T20:57:08Z,Graphic Design,2016
1450,True,25,690,162,19,All Levels,1.0,2016-03-25T20:50:23Z,Graphic Design,2016
1451,True,200,2911,17,35,All Levels,5.0,2015-05-25T19:01:26Z,Graphic Design,2015
1452,True,100,734,9,36,All Levels,1.0,2016-12-06T22:13:44Z,Graphic Design,2016
1453,True,30,4353,23,57,All Levels,3.5,2015-02-09T13:36:24Z,Graphic Design,2015
1454,True,55,521,5,23,Beginner Level,2.5,2017-04-04T21:04:48Z,Graphic Design,2017
1455,True,20,3481,37,6,All Levels,1.5,2015-01-15T19:59:29Z,Graphic Design,2015
1456,True,200,711,48,105,All Levels,12.5,2016-08-08T22:30:17Z,Graphic Design,2016
1457,True,95,1123,31,13,Beginner Level,0.6333333333333333,2016-05-23T18:15:45Z,Graphic Design,2016
1458,False,0,12103,576,18,Beginner Level,1.0,2015-09-24T19:47:45Z,Graphic Design,2015
1459,True,95,1418,57,19,Beginner Level,1.5,2015-03-22T23:59:21Z,Graphic Design,2015
1460,True,20,3390,49,29,All Levels,4.5,2014-08-23T23:17:22Z,Graphic Design,2014
1461,False,0,53851,1779,45,All Levels,4.5,2014-11-30T04:22:11Z,Graphic Design,2014
1462,True,25,3,3,12,All Levels,0.6666666666666666,2015-03-23T17:37:40Z,Graphic Design,2015
1463,True,20,1,0,6,Beginner Level,1.5,2016-09-13T16:14:44Z,Graphic Design,2016
1464,True,20,3,0,7,Beginner Level,1.0,2014-04-15T21:38:52Z,Graphic Design,2014
1465,True,20,1,0,27,Beginner Level,1.0,2016-02-08T19:47:44Z,Graphic Design,2016
1466,True,40,2,0,34,All Levels,1.5,2014-05-08T16:34:34Z,Graphic Design,2014
1467,True,20,1,0,13,Beginner Level,3.5,2015-11-24T17:36:47Z,Graphic Design,2015
1468,True,20,1,0,14,Beginner Level,3.5,2015-11-24T17:17:32Z,Graphic Design,2015
1469,True,20,2,0,7,Beginner Level,0.5666666666666667,2014-04-15T21:55:17Z,Graphic Design,2014
1470,True,20,1,0,8,Beginner Level,1.0,2014-04-04T21:27:35Z,Graphic Design,2014
1471,True,40,0,0,13,Beginner Level,2.5,2014-04-04T21:23:23Z,Graphic Design,2014
1472,True,20,0,0,5,Beginner Level,1.0,2014-04-01T21:50:32Z,Graphic Design,2014
1474,True,35,3,1,21,Beginner Level,2.5,2014-04-01T21:08:52Z,Graphic Design,2014
1475,True,20,25,5,30,Beginner Level,9.5,2016-02-25T17:18:41Z,Graphic Design,2016
1476,True,20,1,1,5,Beginner Level,0.6166666666666667,2014-04-01T21:48:16Z,Graphic Design,2014
1477,True,20,108,3,44,Beginner Level,5.5,2015-08-19T01:06:26Z,Graphic Design,2015
1478,True,20,13,3,22,Beginner Level,2.0,2014-06-17T15:15:28Z,Graphic Design,2014
1479,True,20,11,4,59,Beginner Level,7.0,2014-07-20T11:12:36Z,Graphic Design,2014
1480,True,65,37,0,49,Beginner Level,4.0,2017-03-22T18:44:05Z,Graphic Design,2017
1481,True,195,7,0,87,Intermediate Level,8.5,2017-05-15T21:32:29Z,Graphic Design,2017
1482,True,30,1,1,24,Beginner Level,4.5,2017-06-08T16:27:53Z,Graphic Design,2017
1483,True,65,1,0,66,Beginner Level,6.5,2017-06-21T19:35:10Z,Graphic Design,2017
1484,True,200,6,0,11,Beginner Level,1.0,2017-05-15T14:15:55Z,Graphic Design,2017
1485,True,50,18,1,38,All Levels,8.5,2016-03-22T20:51:28Z,Graphic Design,2016
1486,True,90,1905,12,14,All Levels,0.7333333333333333,2016-12-09T04:41:48Z,Graphic Design,2016
1487,True,195,3360,26,16,All Levels,2.0,2015-04-07T22:23:50Z,Graphic Design,2015
1488,True,95,941,2,26,All Levels,2.5,2017-03-06T18:24:49Z,Graphic Design,2017
1489,True,100,4927,15,22,All Levels,2.5,2015-04-26T12:27:22Z,Graphic Design,2015
1490,True,50,2087,95,6,Beginner Level,0.6333333333333333,2016-01-22T21:24:38Z,Graphic Design,2016
1491,True,20,2938,26,45,All Levels,6.0,2016-04-06T05:29:30Z,Graphic Design,2016
1492,True,155,2911,29,37,Beginner Level,2.0,2015-11-11T23:41:48Z,Graphic Design,2015
1493,True,20,1797,40,39,All Levels,2.5,2015-11-17T04:16:05Z,Graphic Design,2015
1494,True,45,3192,11,18,Intermediate Level,1.0,2015-08-06T21:35:13Z,Graphic Design,2015
1495,True,90,1538,117,74,All Levels,7.5,2017-02-06T23:07:33Z,Graphic Design,2017
1496,True,45,5072,38,44,All Levels,5.0,2014-10-21T19:18:12Z,Graphic Design,2014
1497,True,20,1086,17,8,Beginner Level,1.0,2016-11-22T16:30:46Z,Graphic Design,2016
1498,True,75,213,10,16,Beginner Level,1.5,2016-01-18T23:47:06Z,Graphic Design,2016
1499,True,40,135,33,14,All Levels,1.5,2016-03-24T21:12:01Z,Graphic Design,2016
1500,True,20,164,43,62,All Levels,12.0,2016-07-20T19:22:32Z,Graphic Design,2016
1501,True,40,290,49,88,Beginner Level,7.5,2016-01-06T01:33:28Z,Graphic Design,2016
1502,True,40,183,18,19,All Levels,2.5,2015-09-21T17:12:21Z,Graphic Design,2015
1503,True,30,35,4,9,All Levels,1.0,2017-06-12T13:12:54Z,Graphic Design,2017
1504,True,30,86,2,18,All Levels,1.5,2017-04-20T14:26:50Z,Graphic Design,2017
1505,True,150,96,10,50,Intermediate Level,4.5,2016-07-25T17:16:46Z,Graphic Design,2016
1506,True,20,353,79,154,All Levels,14.5,2015-10-25T18:55:53Z,Graphic Design,2015
1507,True,100,33,9,29,All Levels,1.5,2017-05-31T18:37:31Z,Graphic Design,2017
1508,True,20,172,24,15,Beginner Level,1.0,2014-12-30T12:08:21Z,Graphic Design,2014
1509,True,150,155,40,158,All Levels,30.0,2016-12-19T14:30:40Z,Graphic Design,2016
1510,True,20,27,2,18,All Levels,2.0,2015-05-08T21:54:13Z,Graphic Design,2015
1511,True,20,2,1,11,Intermediate Level,1.0,2017-03-31T16:37:49Z,Graphic Design,2017
1512,True,20,7,1,5,Intermediate Level,0.6166666666666667,2016-08-17T19:28:32Z,Graphic Design,2016
1513,True,50,18,1,7,All Levels,1.0,2014-09-10T14:19:56Z,Graphic Design,2014
1514,True,20,4,1,8,Beginner Level,0.6166666666666667,2016-11-18T01:59:31Z,Graphic Design,2016
1515,True,20,139,14,9,Beginner Level,1.5,2013-01-24T18:40:06Z,Graphic Design,2013
1516,True,50,18,2,30,All Levels,1.0,2015-06-17T22:35:25Z,Graphic Design,2015
1517,True,20,5,2,17,Beginner Level,2.0,2015-08-04T20:39:47Z,Graphic Design,2015
1518,True,85,167,14,30,All Levels,2.5,2014-10-24T12:26:37Z,Graphic Design,2014
1519,True,20,311,0,9,Intermediate Level,1.0,2016-07-01T18:35:17Z,Graphic Design,2016
1520,True,30,13,4,185,Beginner Level,6.5,2017-02-03T21:32:31Z,Graphic Design,2017
1521,True,20,34,4,11,All Levels,2.0,2015-08-09T18:31:49Z,Graphic Design,2015
1522,True,40,1522,145,37,Beginner Level,5.0,2016-08-08T21:01:21Z,Graphic Design,2016
1523,True,200,6039,128,111,All Levels,17.0,2015-02-25T10:17:52Z,Graphic Design,2015
1524,True,200,4449,100,9,Beginner Level,1.5,2015-07-28T20:22:14Z,Graphic Design,2015
1525,True,200,6428,21,54,Beginner Level,3.0,2017-06-13T16:13:33Z,Graphic Design,2017
1526,True,200,24857,35,11,All Levels,1.5,2014-03-15T21:53:19Z,Graphic Design,2014
1527,True,180,2873,38,13,Beginner Level,0.5333333333333333,2017-01-10T15:38:21Z,Graphic Design,2017
1528,True,195,5840,57,30,Beginner Level,4.0,2015-06-03T16:52:27Z,Graphic Design,2015
1529,True,20,1011,15,11,Beginner Level,0.6,2017-05-02T21:49:34Z,Graphic Design,2017
1530,True,25,6215,86,17,All Levels,2.0,2016-02-05T05:20:39Z,Graphic Design,2016
1531,True,20,33205,481,12,All Levels,0.7,2014-06-30T03:09:27Z,Graphic Design,2014
1532,True,50,1452,10,11,Beginner Level,1.0,2017-04-01T03:45:46Z,Graphic Design,2017
1533,True,20,1343,25,16,All Levels,1.0,2017-03-14T20:52:30Z,Graphic Design,2017
1534,True,25,41,11,6,All Levels,0.5833333333333334,2016-07-20T21:40:44Z,Graphic Design,2016
1535,True,20,314,11,19,All Levels,1.5,2014-12-19T05:55:57Z,Graphic Design,2014
1536,True,20,239,7,26,All Levels,4.0,2014-04-25T02:40:11Z,Graphic Design,2014
1537,True,20,507,9,9,Beginner Level,1.0,2015-04-28T17:01:32Z,Graphic Design,2015
